Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA
Norway,Eliteserien,2026,06/09/2026,16:00,Molde,KFUM Oslo,2,0,H,,,,1.31,6,9.4,1.27,5.6,8.4,1.34,6.2,9.4,1.3,5.25,9
Norway,Eliteserien,2026,06/09/2026,16:00,Sarpsborg 08,Valerenga,2,2,D,,,,1.91,4.2,3.5,1.86,4.02,3.33,1.96,4.4,3.75,1.85,4,3.5
Norway,Eliteserien,2026,06/09/2026,18:15,Kristiansund,Tromso,2,0,H,,,,3.6,3.7,2,3.42,3.51,1.97,3.75,3.75,2.1,3.4,3.7,2
Norway,Eliteserien,2026,12/09/2026,15:00,Lillestrom,Valerenga,2,0,H,,,,1.9,4.2,3.5,1.84,3.98,3.38,1.95,4.3,3.7,1.9,4,3.5
Norway,Eliteserien,2026,12/09/2026,17:00,Rosenborg,Tromso,5,3,H,,,,1.66,4,5.25,1.62,3.89,4.67,1.71,4.2,5.3,1.62,3.9,5.25
Norway,Eliteserien,2026,13/09/2026,13:30,Viking,Kristiansund,8,1,H,,,,1.23,8,13,1.19,6.77,10.47,1.23,8,13.5,1.2,8,9.5
Norway,Eliteserien,2026,13/09/2026,16:00,HamKam,Molde,1,5,A,,,,4.5,4.5,1.67,4.29,4.15,1.63,4.7,4.6,1.73,4.5,4.1,1.65
Norway,Eliteserien,2026,13/09/2026,16:00,KFUM Oslo,Aalesund,2,1,H,,,,2.5,3.75,2.63,2.38,3.61,2.54,2.58,3.85,2.76,2.5,3.7,2.55
Norway,Eliteserien,2026,13/09/2026,16:00,Start,Brann,2,0,H,,,,3.9,4.2,1.85,3.7,3.84,1.79,4,4.3,1.89,3.9,3.9,1.8
Norway,Eliteserien,2026,13/09/2026,18:15,Fredrikstad,Sarpsborg 08,1,1,D,,,,2.55,3.55,2.63,2.49,3.43,2.51,2.66,3.8,2.72,2.55,3.5,2.55
Norway,Eliteserien,2026,14/09/2026,18:00,Bodo/Glimt,Sandefjord,3,2,H,,,,1.13,11,18,1.1,9.42,15.19,1.13,11.5,23,1.11,11,15
Norway,Eliteserien,2026,18/09/2026,18:00,Sarpsborg 08,KFUM Oslo,1,3,A,,,,1.62,4.25,5.66,1.56,4.03,5.01,1.63,4.4,6,1.62,4,5.25
Norway,Eliteserien,2026,19/09/2026,15:00,Kristiansund,Rosenborg,1,3,A,,,,5.5,4.5,1.55,4.97,4.36,1.52,5.5,4.8,1.62,5.5,4.33,1.53
Norway,Eliteserien,2026,19/09/2026,17:00,Molde,Aalesund,1,2,A,,,,1.37,6.5,7.5,1.32,5.54,6.54,1.39,6.2,8,1.33,5.75,6.5
Norway,Eliteserien,2026,20/09/2026,13:30,Valerenga,Fredrikstad,1,1,D,,,,1.93,4,3.7,1.87,3.78,3.44,1.97,4.1,3.85,1.85,3.9,3.7
Norway,Eliteserien,2026,20/09/2026,16:00,Sandefjord,Start,3,0,H,,,,2.2,3.6,3.14,2.15,3.44,3.01,2.26,3.65,3.3,2.2,3.6,3.1
Norway,Eliteserien,2026,20/09/2026,16:00,Tromso,HamKam,3,2,H,,,,1.45,4.75,7,1.41,4.54,6.34,1.47,5.1,7.6,1.44,4.75,6.5
Norway,Eliteserien,2026,20/09/2026,16:00,Viking,Lillestrom,3,0,H,,,,1.31,6,8.5,1.27,5.82,7.95,1.33,6.8,9.4,1.27,5.75,8.5
Norway,Eliteserien,2026,20/09/2026,18:15,Brann,Bodo/Glimt,2,1,H,,,,5,4.8,1.55,4.77,4.62,1.52,5.4,5.2,1.58,5,4.5,1.55
